CountyName,date,province,14-Day Rate (Cases/100k),14-Day Rate of Growth,Cases/100k
Meath,20200406,Leinster,47.828,0.0,93.825
Offaly,20200406,Leinster,57.5379,0.0,98.7673
Leitrim,20200406,Connaught,36.1111,0.0,62.4142
Waterford,20200407,Munster,23.8554,0.0,48.2027
Carlow,20200407,Leinster,13.8009,0.0,28.1037
Roscommon,20200407,Connaught,19.0346,0.0,34.0853
Offaly,20200407,Leinster,63.9514,0.0,103.8981
Galway,20200407,Connaught,26.4614,0.0,51.9263
Limerick,20200407,Munster,54.1672,0.0,88.7639
Wicklow,20200407,Leinster,73.9236,0.0,145.3397
Leitrim,20200407,Connaught,41.015,0.0,71.7763
Cavan,20200407,Ulster,100.0,0.0,173.2829
Kerry,20200407,Munster,44.3929,0.0,84.627
Laois,20200407,Leinster,20.0715,0.0,43.6851
Mayo,20200407,Connaught,64.5833,0.0,102.6765
Wexford,20200407,Leinster,9.1598,0.0,17.3655
Donegal,20200407,Ulster,54.2023,0.0,78.5215
Meath,20200407,Leinster,56.9102,0.0,101.5156
Longford,20200407,Leinster,46.835,0.0,88.0777
Clare,20200407,Munster,32.3427,0.0,57.2309
Kildare,20200407,Leinster,62.214,0.0,113.7058
Dublin,20200407,Leinster,100.0,0.0,263.9979
Kilkenny,20200407,Leinster,51.5387,0.0,90.6965
Cork,20200407,Munster,40.736,0.0,86.9456
Monaghan,20200407,Ulster,60.507,0.0,102.6293
Louth,20200407,Leinster,41.3439,0.0,82.2445
Tipperary,20200407,Munster,56.7657,0.0,87.7451
Sligo,20200407,Connaught,28.5562,0.0,42.7253
Westmeath,20200407,Leinster,84.1661,0.0,159.964
Laois,20200408,Leinster,25.6376,0.0,57.8533
Kildare,20200408,Leinster,74.2202,0.0,130.3347
Dublin,20200408,Leinster,100.0,0.0,287.4512
Mayo,20200408,Connaught,75.3107,0.0,117.2351
Offaly,20200408,Leinster,71.4643,0.0,112.877
Galway,20200408,Connaught,29.8936,0.0,62.0016
Tipperary,20200408,Munster,61.8693,0.0,94.6394
Sligo,20200408,Connaught,29.6461,0.0,47.303
Monaghan,20200408,Ulster,72.3757,0.0,112.4035
Longford,20200408,Leinster,55.5728,0.0,100.3107
Kilkenny,20200408,Leinster,58.5929,0.0,96.743
Louth,20200408,Leinster,48.2161,0.0,90.0034
Leitrim,20200408,Connaught,46.8106,0.0,78.0177
Kerry,20200408,Munster,50.7762,0.0,98.1673
Limerick,20200408,Munster,60.7641,0.0,95.434
Westmeath,20200408,Leinster,94.7875,0.0,171.229
Donegal,20200408,Ulster,60.3045,0.0,91.085
Meath,20200408,Leinster,65.553,0.0,105.6172
Clare,20200408,Munster,34.6271,0.0,58.0725
Cork,20200408,Munster,46.2885,0.0,92.656
Cavan,20200408,Ulster,100.0,0.0,198.2252
Waterford,20200408,Munster,25.9459,0.0,51.6458
Carlow,20200408,Leinster,17.8157,0.0,33.3731
Wicklow,20200408,Leinster,87.1637,0.0,166.4034
Roscommon,20200408,Connaught,21.912,0.0,40.2826
Wexford,20200408,Leinster,10.3048,0.0,20.0371
Donegal,20200409,Ulster,68.1118,0.0,104.9048
Offaly,20200409,Leinster,78.9772,0.0,133.4
Waterford,20200409,Munster,28.4052,0.0,54.2281
Leitrim,20200409,Connaught,54.8353,0.0,96.742
Cavan,20200409,Ulster,100.0,0.0,221.8547
Kildare,20200409,Leinster,86.8042,0.0,149.2108
Galway,20200409,Connaught,33.4366,0.0,65.4892
Sligo,20200409,Connaught,32.2619,0.0,59.5102
Monaghan,20200409,Ulster,86.5716,0.0,131.9519
Longford,20200409,Leinster,65.3592,0.0,110.0971
Kilkenny,20200409,Leinster,67.3746,0.0,115.89
Louth,20200409,Leinster,56.8618,0.0,103.1936
Wexford,20200409,Leinster,12.1177,0.0,26.0483
Clare,20200409,Munster,38.3543,0.0,71.5386
Westmeath,20200409,Leinster,100.0,0.0,203.8977
Meath,20200409,Leinster,75.5873,0.0,117.9221
Kerry,20200409,Munster,57.6431,0.0,104.9375
Cork,20200409,Munster,53.5779,0.0,107.0242
Carlow,20200409,Leinster,21.8306,0.0,38.6426
Tipperary,20200409,Munster,67.331,0.0,104.0407
Wicklow,20200409,Leinster,100.0,0.0,172.7225
Mayo,20200409,Connaught,86.8043,0.0,128.7287
Limerick,20200409,Munster,68.5337,0.0,113.9052
Laois,20200409,Leinster,32.3843,0.0,72.0214
Dublin,20200409,Leinster,100.0,0.0,308.4553
Roscommon,20200409,Connaught,25.0106,0.0,41.8319
Roscommon,20200410,Connaught,28.552,0.0,48.0293
Clare,20200410,Munster,42.4422,0.0,74.0635
Westmeath,20200410,Leinster,100.0,0.0,216.2893
Waterford,20200410,Munster,30.9875,0.0,57.6711
Laois,20200410,Leinster,40.6491,0.0,83.8282
Mayo,20200410,Connaught,98.298,0.0,140.2224
Kildare,20200410,Leinster,100.0,0.0,161.7948
Wicklow,20200410,Leinster,100.0,0.0,184.6586
Cavan,20200410,Ulster,100.0,0.0,275.6774
Dublin,20200410,Leinster,100.0,0.0,335.0258
Meath,20200410,Leinster,86.0612,0.0,127.6635
Wexford,20200410,Leinster,14.2168,0.0,28.7199
Carlow,20200410,Leinster,26.8491,0.0,56.2074
Kilkenny,20200410,Leinster,74.7167,0.0,124.9597
Monaghan,20200410,Ulster,100.0,0.0,143.3552
Galway,20200410,Connaught,37.3117,0.0,68.9767
Sligo,20200410,Connaught,35.9677,0.0,68.6656
Donegal,20200410,Ulster,77.7139,0.0,118.0964
Tipperary,20200410,Munster,72.4345,0.0,109.6814
Offaly,20200410,Leinster,89.0555,0.0,152.6404
Cork,20200410,Munster,61.604,0.0,119.366
Louth,20200410,Leinster,65.6183,0.0,110.9525
Limerick,20200410,Munster,76.3033,0.0,120.0622
Kerry,20200410,Munster,65.864,0.0,115.0927
Leitrim,20200410,Connaught,63.3058,0.0,99.8627
Longford,20200410,Leinster,76.5437,0.0,119.8835
Tipperary,20200411,Munster,75.3892,0.0,125.3502
Dublin,20200411,Leinster,100.0,0.0,371.5417
Wicklow,20200411,Leinster,100.0,0.0,190.9777
Meath,20200411,Leinster,94.4109,0.0,148.1717
Kilkenny,20200411,Leinster,80.4752,0.0,137.0526
Leitrim,20200411,Connaught,69.993,0.0,99.8627
Roscommon,20200411,Connaught,31.6506,0.0,60.4239
Louth,20200411,Leinster,77.1458,0.0,151.2988
Wexford,20200411,Leinster,16.316,0.0,34.731
Kildare,20200411,Leinster,100.0,0.0,181.5698
Donegal,20200411,Ulster,86.1493,0.0,141.3388
Cork,20200411,Munster,68.3144,0.0,134.471
Kerry,20200411,Munster,71.9571,0.0,135.4032
Cavan,20200411,Ulster,100.0,0.0,291.4304
Mayo,20200411,Connaught,100.0,0.0,148.651
Carlow,20200411,Leinster,33.3731,0.0,66.7463
Monaghan,20200411,Ulster,100.0,0.0,154.7584
Limerick,20200411,Munster,81.1409,0.0,129.2977
Clare,20200411,Munster,44.0052,0.0,82.4798
Offaly,20200411,Leinster,96.9349,0.0,170.5981
Waterford,20200411,Munster,30.8645,0.0,62.8357
Laois,20200411,Leinster,49.9259,0.0,103.8998
Longford,20200411,Leinster,86.3301,0.0,137.0098
Westmeath,20200411,Leinster,100.0,0.0,239.9459
Galway,20200411,Connaught,39.5814,0.0,76.3394
Sligo,20200411,Connaught,37.2756,0.0,68.6656
Mayo,20200412,Connaught,100.0,45.8182,151.716
Roscommon,20200412,Connaught,35.8559,23.1429,74.3679
Westmeath,20200412,Leinster,100.0,17.78,263.6026
Laois,20200412,Leinster,60.552,44.875,119.2486
Kildare,20200412,Leinster,100.0,47.561,199.0975
Carlow,20200412,Leinster,41.4028,0.0,77.2852
Leitrim,20200412,Connaught,76.6803,57.3333,112.3455
Limerick,20200412,Munster,86.565,25.6739,135.9679
Cavan,20200412,Ulster,100.0,54.9048,321.6236
Wicklow,20200412,Leinster,100.0,28.0426,222.5733
Donegal,20200412,Ulster,96.4693,38.3929,165.8375
Tipperary,20200412,Munster,78.5229,20.881,137.2585
Cork,20200412,Munster,74.7353,25.1327,143.6813
Kilkenny,20200412,Leinster,86.9535,28.7619,145.1145
Monaghan,20200412,Ulster,100.0,58.4444,200.3714
Clare,20200412,Munster,45.448,15.12,89.2128
Wexford,20200412,Leinster,18.7967,21.8889,37.4027
Louth,20200412,Leinster,87.6757,30.4231,161.3854
Galway,20200412,Connaught,41.8511,17.1818,85.2522
Longford,20200412,Leinster,95.4175,39.0,141.903
Meath,20200412,Leinster,100.0,41.9118,175.3451
Sligo,20200412,Connaught,40.1094,16.7273,79.3469
Dublin,20200412,Leinster,100.0,24.1584,403.6044
Kerry,20200412,Munster,76.8897,16.5625,148.2665
Offaly,20200412,Leinster,100.0,24.125,184.7077
Waterford,20200412,Munster,32.3401,10.52,69.7218
Sligo,20200413,Connaught,44.4691,9.2727,94.6059
Galway,20200413,Connaught,44.8958,8.5368,91.8398
Westmeath,20200413,Leinster,100.0,9.0377,290.6387
Monaghan,20200413,Ulster,100.0,31.6316,239.4683
Laois,20200413,Leinster,73.5395,29.0667,139.3202
Longford,20200413,Leinster,100.0,21.3571,168.8156
Mayo,20200413,Connaught,100.0,21.5306,165.5084
Cork,20200413,Munster,81.9984,13.6667,152.7075
Kilkenny,20200413,Leinster,94.8715,16.0732,165.2693
Wexford,20200413,Leinster,21.5638,13.2941,40.7422
Louth,20200413,Leinster,99.5358,16.6296,183.1104
Meath,20200413,Leinster,100.0,21.7917,189.1881
Kildare,20200413,Leinster,100.0,26.5854,228.7599
Wicklow,20200413,Leinster,100.0,15.663,240.1264
Dublin,20200413,Leinster,100.0,12.7375,434.1827
Kerry,20200413,Munster,83.5631,8.7273,153.0056
Cavan,20200413,Ulster,100.0,26.5319,333.4384
Limerick,20200413,Munster,90.743,13.1702,146.2296
Waterford,20200413,Munster,34.3076,6.2,77.4687
Carlow,20200413,Leinster,50.938,0.0,93.0935
Tipperary,20200413,Munster,81.6567,9.8065,148.54
Roscommon,20200413,Connaught,40.5039,13.0714,77.4665
Clare,20200413,Munster,47.1313,7.2593,95.1042
Leitrim,20200413,Connaught,82.4759,30.8333,124.8284
Offaly,20200413,Leinster,100.0,13.8889,192.4039
Donegal,20200413,Ulster,100.0,19.0317,185.939
Dublin,20200414,Leinster,100.0,8.9462,470.3275
Cork,20200414,Munster,90.5771,9.8343,168.7335
Kilkenny,20200414,Leinster,100.0,11.6774,174.3389
Louth,20200414,Leinster,100.0,12.7586,271.562
Longford,20200414,Leinster,100.0,14.9545,188.3884
Laois,20200414,Leinster,88.551,23.8636,157.0304
Monaghan,20200414,Ulster,100.0,23.6207,262.2748
Roscommon,20200414,Connaught,47.1439,10.1429,88.3118
Meath,20200414,Leinster,100.0,15.1667,207.6455
Galway,20200414,Connaught,49.3245,6.2308,100.7525
Clare,20200414,Munster,50.3776,4.8161,100.154
Wicklow,20200414,Leinster,100.0,12.1077,263.2965
Kildare,20200414,Leinster,100.0,19.0859,254.8269
Cavan,20200414,Ulster,100.0,17.8462,406.9523
Limerick,20200414,Munster,95.434,8.037,157.5175
Westmeath,20200414,Leinster,100.0,6.6646,348.0906
Waterford,20200414,Munster,37.8736,4.597,86.9371
Carlow,20200414,Leinster,61.7278,0.0,103.6324
Leitrim,20200414,Connaught,87.3799,15.0769,134.1905
Donegal,20200414,Ulster,100.0,11.6348,201.0151
Tipperary,20200414,Munster,85.8649,6.0696,157.3145
Wexford,20200414,Leinster,25.0941,10.52,47.4212
Offaly,20200414,Leinster,100.0,9.4028,209.0789
Sligo,20200414,Connaught,49.0469,6.25,100.7095
Mayo,20200414,Connaught,100.0,12.8636,190.7944
Kerry,20200414,Munster,91.9775,7.097,166.5459
Kerry,20200415,Munster,99.1345,6.1012,171.9621
Cork,20200415,Munster,99.0243,8.0406,174.0755
Kildare,20200415,Leinster,100.0,15.1732,279.0961
Roscommon,20200415,Connaught,53.5626,9.3077,94.5092
Cavan,20200415,Ulster,100.0,14.0,452.8986
Wicklow,20200415,Leinster,100.0,10.1091,269.6156
Mayo,20200415,Connaught,100.0,9.5317,198.4568
Dublin,20200415,Leinster,100.0,6.9126,487.3979
Waterford,20200415,Munster,40.8248,4.0,87.7978
Louth,20200415,Leinster,100.0,11.3277,297.9423
Donegal,20200415,Ulster,100.0,8.6725,221.1166
Westmeath,20200415,Leinster,100.0,5.5962,358.2291
Meath,20200415,Leinster,100.0,11.7329,215.8487
Leitrim,20200415,Connaught,92.7296,9.4545,143.5526
Carlow,20200415,Leinster,71.7648,0.0,103.6324
Tipperary,20200415,Munster,91.1475,4.5856,169.2228
Offaly,20200415,Leinster,100.0,7.1765,219.3404
Sligo,20200415,Connaught,53.4066,4.6226,105.2873
Wexford,20200415,Leinster,28.6245,9.0909,50.7607
Clare,20200415,Munster,55.5476,4.1622,114.4617
Monaghan,20200415,Ulster,100.0,17.8837,270.42
Longford,20200415,Leinster,100.0,10.7879,193.2816
Galway,20200415,Connaught,52.9228,5.0582,103.0776
Limerick,20200415,Munster,100.0,6.0302,175.9886
Laois,20200415,Leinster,100.0,21.0,164.1144
Kilkenny,20200415,Leinster,100.0,9.75,180.3854
Kilkenny,20200416,Leinster,100.0,7.7383,189.455
Louth,20200416,Leinster,100.0,10.6913,315.0119
Wicklow,20200416,Leinster,100.0,8.0688,274.5305
Limerick,20200416,Munster,100.0,5.0993,195.999
Carlow,20200416,Leinster,82.8056,0.0,121.1972
Kildare,20200416,Leinster,100.0,12.6076,307.4102
Westmeath,20200416,Leinster,100.0,5.0115,374.0002
Kerry,20200416,Munster,100.0,5.3645,173.3161
Cavan,20200416,Ulster,100.0,11.7622,463.4005
Offaly,20200416,Leinster,100.0,5.8769,227.0366
Tipperary,20200416,Munster,96.1615,3.8085,177.3705
Longford,20200416,Leinster,100.0,8.6818,203.068
Galway,20200416,Connaught,56.355,4.4261,105.7902
Clare,20200416,Munster,60.7176,3.7407,127.0862
Wexford,20200416,Leinster,32.0594,8.0,56.7719
Monaghan,20200416,Ulster,100.0,15.1071,276.9361
Cork,20200416,Munster,100.0,6.8608,180.3385
Sligo,20200416,Connaught,56.4584,3.6479,106.8132
Meath,20200416,Leinster,100.0,9.5741,236.3569
Dublin,20200416,Leinster,100.0,5.6551,514.6364
Waterford,20200416,Munster,44.8826,3.6139,94.6839
Roscommon,20200416,Connaught,62.8586,8.875,114.6505
Laois,20200416,Leinster,100.0,19.5714,173.5599
Leitrim,20200416,Connaught,94.9587,6.871,143.5526
Mayo,20200416,Connaught,100.0,7.7546,209.1842
Donegal,20200416,Ulster,100.0,6.9528,231.7956
Clare,20200417,Munster,66.1281,3.481,128.7695
Sligo,20200417,Connaught,59.7282,3.1136,115.9686
Tipperary,20200417,Munster,100.0,3.2828,183.0113
Louth,20200417,Leinster,100.0,10.3107,314.2361
Cavan,20200417,Ulster,100.0,9.0503,506.7213
Mayo,20200417,Connaught,100.0,6.5415,239.0676
Longford,20200417,Leinster,100.0,7.3929,215.3011
Donegal,20200417,Ulster,100.0,5.8758,236.1928
Kilkenny,20200417,Leinster,100.0,6.5227,198.5247
Offaly,20200417,Leinster,100.0,4.6608,239.8635
Cork,20200417,Munster,100.0,6.0451,189.3646
Waterford,20200417,Munster,48.5716,3.4348,96.4055
Wexford,20200417,Leinster,36.4485,7.3462,65.4546
Dublin,20200417,Leinster,100.0,4.845,547.664
Wicklow,20200417,Leinster,100.0,6.8603,306.8282
Kildare,20200417,Leinster,100.0,10.4101,342.9152
Monaghan,20200417,Ulster,100.0,13.5294,283.4523
Limerick,20200417,Munster,100.0,4.326,197.0251
Galway,20200417,Connaught,59.9533,3.9816,109.6653
Laois,20200417,Leinster,100.0,17.2,198.3541
Roscommon,20200417,Connaught,71.7119,8.7568,117.7491
Westmeath,20200417,Leinster,100.0,4.8067,403.2894
Kerry,20200417,Munster,100.0,4.7875,177.3782
Leitrim,20200417,Connaught,97.1878,5.3171,146.6733
Carlow,20200417,Leinster,90.3333,100.0,124.7102
Meath,20200417,Leinster,100.0,8.4291,256.3524
Westmeath,20200418,Leinster,100.0,4.7737,415.681
Louth,20200418,Leinster,100.0,9.8599,339.0646
Carlow,20200418,Leinster,98.112,32.5833,137.0056
Cork,20200418,Munster,100.0,5.282,192.8646
Kerry,20200418,Munster,100.0,4.3676,181.4403
Galway,20200418,Connaught,63.3855,3.6699,113.9279
Waterford,20200418,Munster,51.6458,3.2308,97.2662
Clare,20200418,Munster,70.4565,3.2921,134.6609
Tipperary,20200418,Munster,100.0,2.8505,188.0253
Wexford,20200418,Leinster,40.1697,6.9016,66.7905
Dublin,20200418,Leinster,100.0,4.2159,568.9649
Limerick,20200418,Munster,100.0,3.7678,205.7476
Offaly,20200418,Leinster,100.0,3.9903,243.7116
Mayo,20200418,Connaught,100.0,5.4475,254.3925
Longford,20200418,Leinster,100.0,6.9524,222.6409
Leitrim,20200418,Connaught,100.0,4.451,152.9147
Kildare,20200418,Leinster,100.0,8.8284,367.1844
Meath,20200418,Leinster,100.0,7.2835,263.0176
Cavan,20200418,Ulster,100.0,7.3789,526.4125
Wicklow,20200418,Leinster,100.0,5.7965,311.743
Kilkenny,20200418,Leinster,100.0,5.186,207.5943
Monaghan,20200418,Ulster,100.0,12.15,304.6297
Laois,20200418,Leinster,100.0,15.9434,200.7155
Roscommon,20200418,Connaught,81.4505,8.7619,140.9891
Donegal,20200418,Ulster,100.0,5.1887,240.59
Sligo,20200418,Connaught,64.9598,2.8654,119.0204
Kilkenny,20200419,Leinster,100.0,4.3365,211.6253
Dublin,20200419,Leinster,100.0,3.6819,577.5001
Westmeath,20200419,Leinster,100.0,4.5604,424.693
Laois,20200419,Leinster,100.0,14.1406,208.9802
Waterford,20200419,Munster,54.1051,3.0345,100.7093
Tipperary,20200419,Munster,100.0,2.5223,191.7858
Offaly,20200419,Leinster,100.0,3.5042,250.1251
Roscommon,20200419,Connaught,88.3118,7.98,140.9891
Louth,20200419,Leinster,100.0,9.7039,363.8931
Meath,20200419,Leinster,100.0,5.8175,267.6319
Wicklow,20200419,Leinster,100.0,4.8447,313.1473
Clare,20200419,Munster,74.4242,3.0343,138.0274
Galway,20200419,Connaught,65.157,3.3919,113.9279
Cork,20200419,Munster,100.0,4.5986,193.9698
Cavan,20200419,Ulster,100.0,5.634,529.038
Longford,20200419,Leinster,100.0,6.2027,229.9807
Kildare,20200419,Leinster,100.0,7.4123,369.4316
Mayo,20200419,Connaught,100.0,4.3065,256.6912
Monaghan,20200419,Ulster,100.0,8.3583,324.1782
Donegal,20200419,Ulster,100.0,4.5071,246.2435
Kerry,20200419,Munster,100.0,3.9402,181.4403
Sligo,20200419,Connaught,71.9354,2.9204,141.9089
Leitrim,20200419,Connaught,100.0,3.9492,168.5183
Carlow,20200419,Leinster,100.0,19.8571,138.762
Wexford,20200419,Leinster,45.0358,6.7429,76.1411
Limerick,20200419,Munster,100.0,3.3405,209.8523
Carlow,20200420,Leinster,100.0,14.4,140.5185
Leitrim,20200420,Connaught,100.0,3.3521,171.639
Kilkenny,20200420,Leinster,100.0,3.6063,217.6717
Donegal,20200420,Ulster,100.0,4.0102,261.3197
Mayo,20200420,Connaught,100.0,3.493,259.7562
Westmeath,20200420,Leinster,100.0,4.25,434.8316
Limerick,20200420,Munster,100.0,3.0051,212.9308
Sligo,20200420,Connaught,78.257,2.9426,148.0125
Kildare,20200420,Leinster,100.0,6.1807,382.465
Wicklow,20200420,Leinster,100.0,3.9471,325.0834
Offaly,20200420,Leinster,100.0,3.0505,253.9731
Monaghan,20200420,Ulster,100.0,6.2242,358.3879
Meath,20200420,Leinster,100.0,4.6791,276.3479
Roscommon,20200420,Connaught,94.7305,6.9032,140.9891
Cavan,20200420,Ulster,100.0,4.6424,564.4823
Laois,20200420,Leinster,100.0,11.925,218.4257
Tipperary,20200420,Munster,100.0,2.2871,200.5603
Cork,20200420,Munster,100.0,3.942,198.3908
Louth,20200420,Leinster,100.0,9.0109,379.4109
Dublin,20200420,Leinster,100.0,3.1657,586.7033
Galway,20200420,Connaught,66.5963,3.0925,119.7405
Longford,20200420,Leinster,100.0,5.2584,247.1069
Kerry,20200420,Munster,100.0,3.3352,181.4403
Wexford,20200420,Leinster,51.4286,7.0,91.5029
Clare,20200420,Munster,78.1514,2.8384,138.869
Waterford,20200420,Munster,55.8266,2.8199,102.4308
Monaghan,20200421,Ulster,100.0,4.9953,405.6299
Westmeath,20200421,Leinster,100.0,3.8074,444.9701
Carlow,20200421,Leinster,100.0,10.5714,147.5444
Sligo,20200421,Connaught,84.5786,3.0312,149.5384
Kilkenny,20200421,Leinster,100.0,2.9902,223.7182
Laois,20200421,Leinster,100.0,10.1224,226.6904
Wexford,20200421,Leinster,56.7719,6.9186,91.5029
Longford,20200421,Leinster,100.0,4.2054,249.5535
Leitrim,20200421,Connaught,100.0,2.963,174.7597
Offaly,20200421,Leinster,100.0,2.7134,262.952
Clare,20200421,Munster,84.0428,2.796,157.3849
Kildare,20200421,Leinster,100.0,5.1873,393.2514
Cavan,20200421,Ulster,100.0,3.9492,611.7412
Dublin,20200421,Leinster,100.0,2.7514,609.7855
Louth,20200421,Leinster,100.0,8.0596,392.6011
Roscommon,20200421,Connaught,99.8212,6.0946,142.5384
Wicklow,20200421,Leinster,100.0,3.2313,329.2961
Donegal,20200421,Ulster,100.0,3.691,270.7422
Kerry,20200421,Munster,100.0,2.8227,183.4713
Mayo,20200421,Connaught,100.0,2.9961,279.6785
Limerick,20200421,Munster,100.0,2.7242,215.4962
Tipperary,20200421,Munster,100.0,2.1299,204.9476
Cork,20200421,Munster,100.0,3.4058,200.2328
Meath,20200421,Leinster,100.0,3.8729,281.9877
Galway,20200421,Connaught,67.2606,2.7931,122.0656
Waterford,20200421,Munster,56.1955,2.5966,105.0131
Kerry,20200422,Munster,100.0,2.39,183.4713
Cavan,20200422,Ulster,100.0,3.4432,664.2512
Laois,20200422,Leinster,100.0,8.5882,238.4972
Dublin,20200422,Leinster,100.0,2.4336,647.86
Roscommon,20200422,Connaught,100.0,5.6744,171.9757
Monaghan,20200422,Ulster,100.0,4.5,518.0334
Cork,20200422,Munster,100.0,2.927,201.8907
Carlow,20200422,Leinster,100.0,8.2727,151.0574
Offaly,20200422,Leinster,100.0,2.4556,278.3443
Wexford,20200422,Leinster,62.0197,6.7708,95.5103
Clare,20200422,Munster,90.1747,2.7881,173.3759
Leitrim,20200422,Connaught,100.0,2.6413,193.484
Galway,20200422,Connaught,67.4267,2.5481,128.2657
Tipperary,20200422,Munster,100.0,1.9905,214.9756
Limerick,20200422,Munster,100.0,2.4411,225.2449
Meath,20200422,Leinster,100.0,3.2921,291.2163
Waterford,20200422,Munster,56.5644,2.3711,105.0131
Kilkenny,20200422,Leinster,100.0,2.5447,228.7569
Donegal,20200422,Ulster,100.0,3.3758,276.3958
Mayo,20200422,Connaught,100.0,2.6373,299.6008
Louth,20200422,Leinster,100.0,7.134,415.8778
Wicklow,20200422,Leinster,100.0,2.6784,355.2747
Longford,20200422,Leinster,100.0,3.5,249.5535
Westmeath,20200422,Leinster,100.0,3.4111,460.7412
Sligo,20200422,Connaught,91.3361,3.1985,160.2197
Kildare,20200422,Leinster,100.0,4.4654,428.7563
Cork,20200423,Munster,100.0,2.4889,203.1801
Clare,20200423,Munster,93.1805,2.691,174.2175
Offaly,20200423,Leinster,100.0,2.2077,284.7578
Limerick,20200423,Munster,100.0,2.1194,226.271
Sligo,20200423,Connaught,96.1318,3.2426,158.6938
Wexford,20200423,Leinster,66.5042,6.4537,100.8536
Mayo,20200423,Connaught,100.0,2.2863,302.6658
Waterford,20200423,Munster,56.4415,2.1754,111.0384
Cavan,20200423,Ulster,100.0,3.0381,703.6337
Leitrim,20200423,Connaught,100.0,2.2952,193.484
Longford,20200423,Leinster,100.0,2.9623,276.4661
Kildare,20200423,Leinster,100.0,3.8495,450.7784
Monaghan,20200423,Ulster,100.0,4.0707,532.6948
Westmeath,20200423,Leinster,100.0,3.0289,474.2593
Wicklow,20200423,Leinster,100.0,2.3096,391.7852
Carlow,20200423,Leinster,100.0,6.4507,154.5704
Kilkenny,20200423,Leinster,100.0,2.1892,230.7723
Laois,20200423,Leinster,100.0,6.8355,240.8586
Kerry,20200423,Munster,100.0,1.9924,186.8564
Dublin,20200423,Leinster,100.0,2.1631,668.7156
Galway,20200423,Connaught,67.1499,2.2463,128.6532
Louth,20200423,Leinster,100.0,6.3609,457.776
Roscommon,20200423,Connaught,100.0,5.1919,176.6237
Tipperary,20200423,Munster,100.0,1.8278,216.2291
Donegal,20200423,Ulster,100.0,3.006,274.5113
Meath,20200423,Leinster,100.0,2.8358,296.3434
Westmeath,20200424,Leinster,100.0,2.6032,492.2834
Meath,20200424,Leinster,100.0,2.4302,314.2881
Wicklow,20200424,Leinster,100.0,1.994,393.8915
Clare,20200424,Munster,95.8256,2.4984,175.9008
Waterford,20200424,Munster,56.6874,1.9957,116.203
Mayo,20200424,Connaught,100.0,2.0063,333.3155
Longford,20200424,Leinster,100.0,2.5401,303.3788
Monaghan,20200424,Ulster,100.0,3.7016,570.1626
Galway,20200424,Connaught,65.9874,1.9735,128.6532
Sligo,20200424,Connaught,98.5297,3.0541,158.6938
Kilkenny,20200424,Leinster,100.0,1.8654,231.7801
Cork,20200424,Munster,100.0,2.0408,204.4696
Kerry,20200424,Munster,94.3954,1.6376,187.5334
Wexford,20200424,Leinster,69.9391,5.7717,104.1931
Offaly,20200424,Leinster,100.0,1.9582,288.6058
Roscommon,20200424,Connaught,100.0,4.7611,179.7224
Leitrim,20200424,Connaught,100.0,1.9431,199.7254
Laois,20200424,Leinster,100.0,5.349,242.0393
Limerick,20200424,Munster,100.0,1.8278,226.7841
Kildare,20200424,Leinster,100.0,3.3336,462.0142
Dublin,20200424,Leinster,100.0,1.9165,684.5985
Donegal,20200424,Ulster,100.0,2.6126,280.1648
Cavan,20200424,Ulster,100.0,2.7324,753.5182
Carlow,20200424,Leinster,100.0,5.2644,159.8398
Tipperary,20200424,Munster,100.0,1.6755,216.8558
Louth,20200424,Leinster,100.0,5.614,463.2072
Carlow,20200425,Leinster,100.0,4.1682,161.5963
Galway,20200425,Connaught,63.5516,1.7033,129.8158
Offaly,20200425,Leinster,100.0,1.677,292.4539
Kerry,20200425,Munster,85.5942,1.2996,194.9806
Kildare,20200425,Leinster,100.0,2.941,506.5077
Mayo,20200425,Connaught,100.0,1.8218,355.5365
Westmeath,20200425,Leinster,100.0,2.2371,502.422
Meath,20200425,Leinster,100.0,2.1047,320.9532
Donegal,20200425,Ulster,100.0,2.2286,283.9339
Wicklow,20200425,Leinster,100.0,1.7487,391.083
Tipperary,20200425,Munster,100.0,1.5439,228.1374
Waterford,20200425,Munster,56.6874,1.8294,117.9245
Longford,20200425,Leinster,100.0,2.1826,315.6118
Clare,20200425,Munster,97.5089,2.2975,178.4256
Laois,20200425,Leinster,100.0,4.1452,242.0393
Kilkenny,20200425,Leinster,100.0,1.6166,234.8033
Wexford,20200425,Leinster,72.897,5.1275,108.2005
Cork,20200425,Munster,100.0,1.651,207.2327
Sligo,20200425,Connaught,100.0,2.8545,173.9528
Dublin,20200425,Leinster,100.0,1.6941,707.4581
Cavan,20200425,Ulster,100.0,2.4593,799.4644
